transaction_id,user_id,transaction_amount,merchant_category,payment_status,device_type,city,bank_name,transaction_date,failure_reason,date_only
1603,1936,3615,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/21/2026
1604,1802,3626,Groceries,Success,Android,Chennai,Axis,52:09.0,None,1/28/2026
1605,1574,4620,Shopping,Success,Android,Hyderabad,ICICI,52:09.0,None,12/19/2025
1606,1243,320,Shopping,Failed,iOS,Mumbai,Kotak,52:09.0,Network Error,1/21/2026
1607,1536,4116,Groceries,Success,Android,Hyderabad,HDFC,52:09.0,None,12/7/2025
1608,1601,2518,Groceries,Success,Android,Hyderabad,SBI,52:09.0,None,12/13/2025
1609,1074,1440,Groceries,Success,Android,Chennai,SBI,52:09.0,None,2/22/2026
1610,1805,3404,Shopping,Success,Android,Bangalore,SBI,52:09.0,None,12/12/2025
1611,1385,4185,Electronics,Failed,Android,Bangalore,ICICI,52:09.0,Network Error,2/24/2026
1612,1902,3657,Groceries,Success,Android,Chennai,Kotak,52:09.0,None,2/6/2026
1613,1209,2633,Travel,Success,Android,Chennai,SBI,52:09.0,None,3/1/2026
1614,1474,4123,Shopping,Success,iOS,Chennai,SBI,52:09.0,None,1/4/2026
1615,1417,3125,Food,Success,Android,Mumbai,Axis,52:09.0,None,12/6/2025
1616,1346,3956,Food,Success,Android,Delhi,Kotak,52:09.0,None,3/1/2026
1617,1528,339,Travel,Success,Android,Hyderabad,Kotak,52:09.0,None,1/25/2026
1618,1639,2530,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,3/2/2026
1619,1938,3302,Groceries,Success,iOS,Chennai,Kotak,52:09.0,None,2/15/2026
1620,1954,328,Shopping,Success,Android,Chennai,HDFC,52:09.0,None,12/21/2025
1621,1875,2974,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,1/27/2026
1622,1762,630,Shopping,Success,iOS,Chennai,Axis,52:09.0,None,12/8/2025
1623,1178,303,Food,Success,Android,Hyderabad,SBI,52:09.0,None,12/6/2025
1624,1181,4326,Groceries,Success,iOS,Chennai,Kotak,52:09.0,None,12/21/2025
1625,1663,4826,Travel,Success,Android,Hyderabad,HDFC,52:09.0,None,3/2/2026
1626,1024,874,Electronics,Success,iOS,Mumbai,HDFC,52:09.0,None,12/9/2025
1627,1966,3882,Travel,Failed,Android,Delhi,ICICI,52:09.0,Insufficient Balance,1/29/2026
1628,1179,749,Electronics,Success,iOS,Bangalore,HDFC,52:09.0,None,2/5/2026
1629,1709,1430,Groceries,Success,Android,Hyderabad,Kotak,52:09.0,None,1/26/2026
1630,1500,3946,Groceries,Success,Android,Mumbai,Kotak,52:09.0,None,12/23/2025
1631,1855,1723,Electronics,Success,iOS,Delhi,HDFC,52:09.0,None,2/10/2026
1632,1160,2777,Food,Success,Android,Delhi,Kotak,52:09.0,None,12/26/2025
1633,1176,3206,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,2/18/2026
1634,1284,3438,Travel,Success,iOS,Hyderabad,SBI,52:09.0,None,2/9/2026
1635,1062,4357,Travel,Success,Android,Mumbai,Axis,52:09.0,None,1/19/2026
1636,1661,433,Travel,Success,Android,Chennai,Kotak,52:09.0,None,12/5/2025
1637,1665,391,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,12/29/2025
1638,1155,2037,Travel,Success,Android,Mumbai,ICICI,52:09.0,None,12/15/2025
1639,1881,4109,Shopping,Success,iOS,Mumbai,Axis,52:09.0,None,12/16/2025
1640,1468,4989,Shopping,Success,Android,Hyderabad,Axis,52:09.0,None,1/2/2026
1641,1048,3159,Electronics,Success,iOS,Hyderabad,Axis,52:09.0,None,12/9/2025
1642,1966,4132,Groceries,Success,iOS,Hyderabad,HDFC,52:09.0,None,1/8/2026
1643,1848,4565,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,12/23/2025
1644,1083,2848,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,12/9/2025
1645,1360,3290,Groceries,Failed,Android,Delhi,ICICI,52:09.0,Bank Server Down,1/13/2026
1646,1688,2038,Groceries,Success,Android,Hyderabad,Axis,52:09.0,None,2/20/2026
1647,1147,3464,Shopping,Failed,iOS,Bangalore,Axis,52:09.0,Insufficient Balance,12/15/2025
1648,1629,1899,Food,Failed,Android,Hyderabad,Kotak,52:09.0,Insufficient Balance,2/17/2026
1649,1341,355,Electronics,Success,Android,Hyderabad,HDFC,52:09.0,None,2/15/2026
1650,1475,3663,Shopping,Success,iOS,Hyderabad,HDFC,52:09.0,None,1/29/2026
1651,1062,2799,Food,Success,Android,Hyderabad,ICICI,52:09.0,None,1/28/2026
1652,1700,1185,Groceries,Success,Android,Bangalore,SBI,52:09.0,None,1/24/2026
1653,1359,255,Food,Success,iOS,Chennai,Axis,52:09.0,None,12/16/2025
1654,1560,4641,Groceries,Success,Android,Hyderabad,ICICI,52:09.0,None,1/8/2026
1655,1326,3500,Shopping,Success,Android,Delhi,HDFC,52:09.0,None,1/4/2026
1656,1768,3861,Shopping,Failed,iOS,Bangalore,HDFC,52:09.0,Network Error,2/27/2026
1657,1735,3672,Travel,Success,Android,Chennai,HDFC,52:09.0,None,2/2/2026
1658,1140,3649,Travel,Success,Android,Hyderabad,Axis,52:09.0,None,2/28/2026
1659,1989,2601,Travel,Success,iOS,Chennai,Axis,52:09.0,None,2/17/2026
1660,1214,4358,Shopping,Failed,Android,Delhi,Axis,52:09.0,Network Error,1/28/2026
1661,1434,359,Electronics,Success,Android,Bangalore,Kotak,52:09.0,None,12/20/2025
1662,1890,2758,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,1/8/2026
1663,1951,2041,Food,Success,iOS,Chennai,HDFC,52:09.0,None,12/28/2025
1664,1722,321,Shopping,Success,Android,Hyderabad,HDFC,52:09.0,None,1/3/2026
1665,1317,3692,Shopping,Success,Android,Mumbai,Kotak,52:09.0,None,2/8/2026
1666,1031,4136,Groceries,Success,iOS,Bangalore,HDFC,52:09.0,None,2/10/2026
1667,1669,1872,Groceries,Success,Android,Mumbai,HDFC,52:09.0,None,1/19/2026
1668,1284,3323,Groceries,Success,Android,Bangalore,Axis,52:09.0,None,1/31/2026
1669,1304,4588,Shopping,Success,Android,Hyderabad,Axis,52:09.0,None,12/11/2025
1670,1428,4399,Electronics,Failed,iOS,Hyderabad,SBI,52:09.0,Bank Server Down,1/12/2026
1671,1476,570,Food,Success,Android,Bangalore,HDFC,52:09.0,None,12/9/2025
1672,1285,1026,Food,Failed,Android,Chennai,ICICI,52:09.0,Insufficient Balance,3/1/2026
1673,1143,3772,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/24/2025
1674,1423,3601,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,1/31/2026
1675,1018,4155,Food,Success,iOS,Delhi,SBI,52:09.0,None,3/2/2026
1676,1017,2823,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,12/6/2025
1677,1768,2602,Groceries,Success,Android,Delhi,HDFC,52:09.0,None,1/4/2026
1678,1589,2882,Groceries,Success,iOS,Hyderabad,ICICI,52:09.0,None,12/21/2025
1679,1370,3957,Food,Success,Android,Hyderabad,Axis,52:09.0,None,12/17/2025
1680,1174,202,Electronics,Success,Android,Chennai,Axis,52:09.0,None,2/18/2026
1681,1193,3014,Travel,Success,Android,Chennai,ICICI,52:09.0,None,1/12/2026
1682,1501,2966,Food,Success,Android,Hyderabad,HDFC,52:09.0,None,2/21/2026
1683,1987,2850,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,12/16/2025
1684,1112,1802,Shopping,Success,iOS,Bangalore,ICICI,52:09.0,None,12/14/2025
1685,1113,2660,Electronics,Success,Android,Hyderabad,Axis,52:09.0,None,2/22/2026
1686,1221,3925,Shopping,Success,iOS,Bangalore,ICICI,52:09.0,None,12/10/2025
1687,1677,1154,Food,Success,Android,Hyderabad,Kotak,52:09.0,None,12/14/2025
1688,1946,2586,Groceries,Success,Android,Chennai,Kotak,52:09.0,None,1/5/2026
1689,1830,4249,Travel,Success,iOS,Mumbai,Axis,52:09.0,None,1/29/2026
1690,1643,3904,Shopping,Success,iOS,Delhi,HDFC,52:09.0,None,12/14/2025
1691,1896,3544,Travel,Success,Android,Bangalore,HDFC,52:09.0,None,12/16/2025
1692,1263,1964,Groceries,Success,Android,Bangalore,Axis,52:09.0,None,1/10/2026
1693,1924,3122,Shopping,Success,Android,Chennai,HDFC,52:09.0,None,2/4/2026
1694,1054,1056,Travel,Failed,Android,Bangalore,SBI,52:09.0,Bank Server Down,2/14/2026
1695,1870,456,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/6/2026
1696,1642,216,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,2/25/2026
1697,1799,558,Groceries,Failed,Android,Mumbai,SBI,52:09.0,Network Error,1/18/2026
1698,1777,1711,Travel,Failed,Android,Mumbai,SBI,52:09.0,Insufficient Balance,1/18/2026
1699,1457,3714,Food,Success,iOS,Mumbai,Axis,52:09.0,None,12/23/2025
1700,1978,3539,Shopping,Success,Android,Hyderabad,SBI,52:09.0,None,1/28/2026
1701,1877,4908,Electronics,Failed,iOS,Mumbai,ICICI,52:09.0,Insufficient Balance,1/11/2026
1702,1161,730,Electronics,Success,Android,Mumbai,HDFC,52:09.0,None,2/11/2026
1703,1379,2574,Groceries,Failed,iOS,Hyderabad,Axis,52:09.0,Network Error,2/4/2026
1704,1992,2170,Food,Success,Android,Chennai,ICICI,52:09.0,None,1/19/2026
1705,1086,4727,Travel,Success,Android,Bangalore,ICICI,52:09.0,None,12/14/2025
1706,1054,4407,Electronics,Success,Android,Delhi,Kotak,52:09.0,None,1/7/2026
1707,1475,1413,Groceries,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/22/2026
1708,1799,1381,Food,Success,iOS,Hyderabad,ICICI,52:09.0,None,2/9/2026
1709,1177,2342,Food,Failed,Android,Delhi,Kotak,52:09.0,Network Error,1/15/2026
1710,1390,1588,Groceries,Success,Android,Delhi,HDFC,52:09.0,None,1/11/2026
1711,1348,3458,Groceries,Success,Android,Mumbai,HDFC,52:09.0,None,2/17/2026
1712,1007,610,Travel,Success,Android,Delhi,Kotak,52:09.0,None,1/8/2026
1713,1832,1149,Groceries,Success,iOS,Bangalore,SBI,52:09.0,None,1/20/2026
1714,1312,1953,Travel,Success,iOS,Bangalore,ICICI,52:09.0,None,1/13/2026
1715,1758,224,Travel,Success,iOS,Bangalore,HDFC,52:09.0,None,2/26/2026
1716,1834,2206,Shopping,Success,Android,Bangalore,Kotak,52:09.0,None,1/30/2026
1717,1983,2280,Food,Success,Android,Bangalore,Kotak,52:09.0,None,1/1/2026
1718,1982,4337,Food,Success,iOS,Mumbai,HDFC,52:09.0,None,1/8/2026
1719,1442,4210,Food,Success,Android,Hyderabad,HDFC,52:09.0,None,1/24/2026
1720,1766,3970,Shopping,Failed,iOS,Delhi,SBI,52:09.0,Bank Server Down,2/20/2026
1721,1327,1547,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/1/2026
1722,1053,3904,Travel,Success,iOS,Delhi,Kotak,52:09.0,None,12/20/2025
1723,1760,3221,Groceries,Success,iOS,Mumbai,Axis,52:09.0,None,1/10/2026
1724,1238,1617,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,1/29/2026
1725,1228,1201,Groceries,Success,iOS,Chennai,HDFC,52:09.0,None,1/22/2026
1726,1578,418,Shopping,Success,Android,Chennai,HDFC,52:09.0,None,2/22/2026
1727,1050,4996,Groceries,Success,iOS,Mumbai,ICICI,52:09.0,None,1/11/2026
1728,1608,92,Electronics,Success,iOS,Mumbai,HDFC,52:09.0,None,12/19/2025
1729,1603,1957,Food,Success,iOS,Delhi,Kotak,52:09.0,None,1/6/2026
1730,1263,3540,Food,Success,iOS,Mumbai,HDFC,52:09.0,None,12/16/2025
1731,1417,2585,Travel,Success,Android,Hyderabad,Kotak,52:09.0,None,3/1/2026
1732,1802,4223,Electronics,Success,Android,Delhi,Kotak,52:09.0,None,1/6/2026
1733,1095,2923,Food,Success,Android,Mumbai,SBI,52:09.0,None,1/30/2026
1734,1087,1874,Travel,Success,Android,Delhi,HDFC,52:09.0,None,2/25/2026
1735,1077,1343,Electronics,Failed,iOS,Delhi,SBI,52:09.0,Bank Server Down,2/28/2026
1736,1287,4819,Food,Failed,Android,Bangalore,Kotak,52:09.0,Network Error,1/24/2026
1737,1119,4846,Groceries,Success,Android,Chennai,HDFC,52:09.0,None,1/15/2026
1738,1813,4904,Shopping,Success,iOS,Delhi,HDFC,52:09.0,None,12/20/2025
1739,1490,3436,Electronics,Success,Android,Delhi,SBI,52:09.0,None,12/15/2025
1740,1911,3022,Travel,Failed,Android,Bangalore,SBI,52:09.0,Insufficient Balance,2/16/2026
1741,1451,3972,Electronics,Success,Android,Mumbai,Kotak,52:09.0,None,1/25/2026
1742,1499,1042,Travel,Success,Android,Delhi,Kotak,52:09.0,None,2/28/2026
1743,1164,2436,Electronics,Success,iOS,Bangalore,HDFC,52:09.0,None,2/28/2026
1744,1181,2290,Travel,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/5/2026
1745,1468,1526,Food,Failed,Android,Bangalore,Axis,52:09.0,Insufficient Balance,12/8/2025
1746,1909,3457,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,12/8/2025
1747,1734,439,Food,Success,Android,Chennai,ICICI,52:09.0,None,2/15/2026
1748,1822,1049,Groceries,Success,Android,Mumbai,Kotak,52:09.0,None,12/24/2025
1749,1943,4670,Food,Success,Android,Mumbai,ICICI,52:09.0,None,1/9/2026
1750,1977,1905,Food,Success,iOS,Chennai,ICICI,52:09.0,None,2/24/2026
1751,1006,708,Electronics,Success,iOS,Chennai,SBI,52:09.0,None,1/10/2026
1752,1329,2813,Shopping,Failed,iOS,Delhi,SBI,52:09.0,Network Error,2/27/2026
1753,1774,3713,Travel,Success,iOS,Chennai,Axis,52:09.0,None,12/25/2025
1754,1672,1531,Travel,Success,iOS,Mumbai,ICICI,52:09.0,None,1/16/2026
1755,1150,3781,Travel,Failed,iOS,Chennai,Axis,52:09.0,Network Error,12/20/2025
1756,1084,501,Groceries,Success,Android,Mumbai,Kotak,52:09.0,None,1/23/2026
1757,1146,2525,Travel,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/25/2026
1758,1623,3272,Travel,Success,Android,Chennai,SBI,52:09.0,None,2/20/2026
1759,1380,1587,Electronics,Success,Android,Mumbai,Kotak,52:09.0,None,2/7/2026
1760,1914,3143,Food,Success,iOS,Bangalore,Kotak,52:09.0,None,2/4/2026
1761,1547,932,Travel,Failed,Android,Delhi,SBI,52:09.0,Network Error,1/20/2026
1762,1284,4458,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,12/17/2025
1763,1699,4118,Travel,Success,Android,Chennai,ICICI,52:09.0,None,1/16/2026
1764,1081,4985,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,1/14/2026
1765,1513,2616,Groceries,Success,iOS,Hyderabad,Kotak,52:09.0,None,12/8/2025
1766,1896,3327,Groceries,Success,Android,Bangalore,ICICI,52:09.0,None,1/9/2026
1767,1814,424,Travel,Success,iOS,Mumbai,ICICI,52:09.0,None,2/14/2026
1768,1708,4596,Electronics,Failed,Android,Bangalore,Kotak,52:09.0,Network Error,2/5/2026
1769,1915,3747,Shopping,Success,iOS,Hyderabad,Kotak,52:09.0,None,12/22/2025
1770,1522,3112,Travel,Success,Android,Delhi,HDFC,52:09.0,None,2/26/2026
1771,1745,4740,Electronics,Success,Android,Bangalore,Axis,52:09.0,None,12/19/2025
1772,1385,3300,Electronics,Success,iOS,Hyderabad,Kotak,52:09.0,None,12/25/2025
1773,1706,4645,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,12/23/2025
1774,1470,4609,Travel,Success,iOS,Delhi,HDFC,52:09.0,None,2/10/2026
1775,1118,162,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,1/4/2026
1776,1395,3247,Electronics,Success,iOS,Hyderabad,SBI,52:09.0,None,1/16/2026
1777,1531,2428,Electronics,Success,Android,Chennai,SBI,52:09.0,None,12/26/2025
1778,1260,1974,Travel,Success,Android,Delhi,Axis,52:09.0,None,1/31/2026
1779,1804,189,Electronics,Success,Android,Hyderabad,HDFC,52:09.0,None,12/11/2025
1780,1933,1474,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,3/3/2026
1781,1255,2999,Travel,Success,iOS,Delhi,ICICI,52:09.0,None,1/9/2026
1782,1733,3218,Groceries,Success,Android,Mumbai,Axis,52:09.0,None,1/17/2026
1783,1904,566,Food,Success,Android,Hyderabad,Axis,52:09.0,None,1/22/2026
1784,1225,2666,Travel,Success,Android,Delhi,Kotak,52:09.0,None,1/22/2026
1785,1052,937,Food,Success,Android,Bangalore,HDFC,52:09.0,None,2/24/2026
1786,1939,3154,Electronics,Success,iOS,Chennai,ICICI,52:09.0,None,1/31/2026
1787,1866,99,Electronics,Success,Android,Hyderabad,ICICI,52:09.0,None,2/2/2026
1788,1499,4001,Shopping,Success,iOS,Bangalore,Kotak,52:09.0,None,1/17/2026
1789,1505,3610,Electronics,Success,Android,Hyderabad,SBI,52:09.0,None,1/11/2026
1790,1853,68,Food,Success,iOS,Mumbai,SBI,52:09.0,None,12/5/2025
1791,1363,4871,Electronics,Failed,iOS,Delhi,ICICI,52:09.0,Bank Server Down,1/2/2026
1792,1279,1523,Travel,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/19/2026
1793,1592,4111,Electronics,Success,iOS,Delhi,SBI,52:09.0,None,12/5/2025
1794,1713,2656,Shopping,Success,Android,Hyderabad,Axis,52:09.0,None,1/23/2026
1795,1157,501,Electronics,Failed,Android,Mumbai,Kotak,52:09.0,Network Error,1/2/2026
1796,1631,3815,Food,Success,Android,Mumbai,HDFC,52:09.0,None,1/19/2026
1797,1058,2488,Food,Success,iOS,Bangalore,SBI,52:09.0,None,1/1/2026
1798,1726,4360,Electronics,Failed,Android,Mumbai,ICICI,52:09.0,Network Error,1/19/2026
1799,1127,1599,Food,Success,Android,Delhi,Kotak,52:09.0,None,1/15/2026
1800,1735,3524,Food,Success,Android,Mumbai,SBI,52:09.0,None,12/20/2025
1801,1720,177,Shopping,Success,iOS,Hyderabad,ICICI,52:09.0,None,1/4/2026
1802,1881,4905,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,1/6/2026
1803,1114,2811,Shopping,Success,iOS,Delhi,Kotak,52:09.0,None,2/21/2026
1804,1208,4506,Groceries,Success,Android,Hyderabad,Axis,52:09.0,None,2/7/2026
1805,1525,4714,Shopping,Success,Android,Bangalore,Axis,52:09.0,None,1/2/2026
1806,1520,1465,Electronics,Success,Android,Bangalore,ICICI,52:09.0,None,1/17/2026
1807,1551,251,Travel,Success,iOS,Bangalore,Axis,52:09.0,None,1/9/2026
1808,1961,2419,Electronics,Success,Android,Hyderabad,Kotak,52:09.0,None,1/29/2026
1809,1236,567,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,12/10/2025
1810,1280,1391,Travel,Failed,iOS,Mumbai,SBI,52:09.0,Network Error,2/25/2026
1811,1358,4826,Food,Success,iOS,Hyderabad,HDFC,52:09.0,None,1/1/2026
1812,1200,2038,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,1/6/2026
1813,1757,3595,Electronics,Success,Android,Hyderabad,Kotak,52:09.0,None,12/18/2025
1814,1277,4570,Groceries,Success,Android,Chennai,ICICI,52:09.0,None,2/27/2026
1815,1234,3852,Food,Success,iOS,Delhi,SBI,52:09.0,None,12/18/2025
1816,1493,3325,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,1/28/2026
1817,1003,3704,Food,Success,iOS,Chennai,Axis,52:09.0,None,12/10/2025
1818,1665,2484,Shopping,Success,Android,Chennai,HDFC,52:09.0,None,1/26/2026
1819,1441,4923,Travel,Success,Android,Delhi,Kotak,52:09.0,None,1/3/2026
1820,1028,257,Food,Success,iOS,Chennai,SBI,52:09.0,None,12/29/2025
1821,1108,2683,Food,Success,iOS,Bangalore,HDFC,52:09.0,None,2/16/2026
1822,1609,4167,Food,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/2/2026
1823,1726,203,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,12/21/2025
1824,1804,3416,Groceries,Success,Android,Mumbai,Axis,52:09.0,None,1/21/2026
1825,1074,4364,Shopping,Success,iOS,Bangalore,ICICI,52:09.0,None,1/2/2026
1826,1837,4814,Food,Success,Android,Delhi,ICICI,52:09.0,None,12/20/2025
1827,1145,1568,Travel,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/17/2025
1828,1127,2650,Groceries,Failed,Android,Chennai,Axis,52:09.0,Bank Server Down,1/15/2026
1829,1852,2245,Shopping,Success,iOS,Mumbai,Kotak,52:09.0,None,1/1/2026
1830,1041,4548,Travel,Success,Android,Mumbai,Axis,52:09.0,None,12/10/2025
1831,1355,4741,Shopping,Failed,Android,Hyderabad,Axis,52:09.0,Insufficient Balance,12/30/2025
1832,1040,3604,Food,Success,Android,Bangalore,HDFC,52:09.0,None,1/6/2026
1833,1933,2464,Groceries,Success,iOS,Mumbai,ICICI,52:09.0,None,12/26/2025
1834,1033,2899,Travel,Success,iOS,Hyderabad,Axis,52:09.0,None,1/17/2026
1835,1016,1792,Groceries,Success,iOS,Bangalore,Axis,52:09.0,None,2/4/2026
1836,1676,1356,Food,Success,iOS,Hyderabad,Axis,52:09.0,None,12/17/2025
1837,1152,3899,Groceries,Success,Android,Hyderabad,SBI,52:09.0,None,3/1/2026
1838,1997,4218,Groceries,Success,Android,Bangalore,Axis,52:09.0,None,1/26/2026
1839,1377,4626,Electronics,Success,Android,Bangalore,Axis,52:09.0,None,1/15/2026
1840,1587,4705,Groceries,Success,iOS,Bangalore,Kotak,52:09.0,None,2/13/2026
1841,1598,4890,Shopping,Success,Android,Hyderabad,SBI,52:09.0,None,12/11/2025
1842,1628,4245,Travel,Success,Android,Mumbai,Axis,52:09.0,None,2/15/2026
1843,1873,2605,Electronics,Success,iOS,Delhi,Axis,52:09.0,None,12/12/2025
1844,1341,2355,Travel,Success,iOS,Delhi,HDFC,52:09.0,None,12/12/2025
1845,1980,4558,Travel,Success,Android,Hyderabad,HDFC,52:09.0,None,12/7/2025
1846,1026,1138,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,1/23/2026
1847,1824,2692,Food,Success,iOS,Mumbai,Kotak,52:09.0,None,1/13/2026
1848,1286,1227,Electronics,Success,iOS,Bangalore,SBI,52:09.0,None,12/21/2025
1849,1645,4966,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,2/3/2026
1850,1730,4807,Food,Success,Android,Chennai,HDFC,52:09.0,None,1/12/2026
1851,1167,3044,Food,Success,Android,Bangalore,HDFC,52:09.0,None,1/21/2026
1852,1609,609,Travel,Success,Android,Hyderabad,Kotak,52:09.0,None,2/3/2026
1853,1267,3014,Electronics,Success,Android,Chennai,Axis,52:09.0,None,12/28/2025
1854,1748,1321,Travel,Success,Android,Mumbai,Kotak,52:09.0,None,2/15/2026
1855,1820,1863,Shopping,Success,iOS,Chennai,Axis,52:09.0,None,2/1/2026
1856,1454,2965,Travel,Failed,Android,Hyderabad,ICICI,52:09.0,Bank Server Down,1/11/2026
1857,1905,659,Shopping,Success,Android,Delhi,HDFC,52:09.0,None,1/24/2026
1858,1684,2511,Groceries,Failed,iOS,Hyderabad,ICICI,52:09.0,Network Error,1/3/2026
1859,1400,4170,Groceries,Failed,iOS,Delhi,ICICI,52:09.0,Bank Server Down,1/12/2026
1860,1921,333,Shopping,Success,iOS,Mumbai,HDFC,52:09.0,None,12/10/2025
1861,1980,2978,Shopping,Success,Android,Mumbai,ICICI,52:09.0,None,2/16/2026
1862,1475,4446,Travel,Success,iOS,Bangalore,SBI,52:09.0,None,2/18/2026
1863,1701,1141,Shopping,Failed,iOS,Bangalore,Axis,52:09.0,Bank Server Down,12/4/2025
1864,1633,866,Electronics,Success,iOS,Delhi,Kotak,52:09.0,None,12/10/2025
1865,1557,132,Groceries,Failed,Android,Delhi,HDFC,52:09.0,Network Error,1/21/2026
1866,1575,1970,Groceries,Success,iOS,Mumbai,SBI,52:09.0,None,1/12/2026
1867,1129,3541,Shopping,Success,iOS,Chennai,Kotak,52:09.0,None,2/8/2026
1868,1821,3194,Food,Success,Android,Delhi,Kotak,52:09.0,None,12/12/2025
1869,1362,2143,Food,Success,iOS,Delhi,Kotak,52:09.0,None,1/20/2026
1870,1704,4763,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,12/21/2025
1871,1818,225,Electronics,Success,Android,Bangalore,ICICI,52:09.0,None,2/13/2026
1872,1692,2754,Food,Success,iOS,Bangalore,ICICI,52:09.0,None,12/10/2025
1873,1291,4987,Shopping,Success,Android,Delhi,ICICI,52:09.0,None,1/2/2026
1874,1370,419,Electronics,Success,iOS,Bangalore,SBI,52:09.0,None,12/31/2025
1875,1793,1868,Electronics,Success,iOS,Bangalore,ICICI,52:09.0,None,2/6/2026
1876,1028,2151,Travel,Success,iOS,Bangalore,HDFC,52:09.0,None,1/28/2026
1877,1148,4835,Electronics,Success,iOS,Mumbai,Kotak,52:09.0,None,12/27/2025
1878,1778,3540,Food,Success,Android,Hyderabad,SBI,52:09.0,None,1/7/2026
1879,1295,1829,Food,Success,iOS,Delhi,ICICI,52:09.0,None,1/23/2026
1880,1010,1414,Shopping,Success,iOS,Delhi,Kotak,52:09.0,None,2/3/2026
1881,1511,4512,Shopping,Success,iOS,Mumbai,SBI,52:09.0,None,2/26/2026
1882,1675,3392,Electronics,Success,Android,Hyderabad,Kotak,52:09.0,None,1/11/2026
1883,1112,4789,Groceries,Success,Android,Hyderabad,SBI,52:09.0,None,3/3/2026
1884,1186,3726,Travel,Success,iOS,Mumbai,Axis,52:09.0,None,1/11/2026
1885,1806,2476,Groceries,Success,Android,Chennai,SBI,52:09.0,None,2/8/2026
1886,1743,122,Electronics,Success,Android,Chennai,ICICI,52:09.0,None,1/29/2026
1887,1226,3012,Electronics,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/25/2026
1888,1309,909,Groceries,Success,iOS,Chennai,Kotak,52:09.0,None,12/19/2025
1889,1097,3906,Travel,Failed,iOS,Chennai,Kotak,52:09.0,Bank Server Down,2/21/2026
1890,1054,4188,Groceries,Failed,iOS,Chennai,HDFC,52:09.0,Insufficient Balance,1/27/2026
1891,1622,2474,Shopping,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/12/2026
1892,1663,1114,Food,Success,Android,Chennai,ICICI,52:09.0,None,12/31/2025
1893,1757,2267,Shopping,Success,iOS,Delhi,Axis,52:09.0,None,12/14/2025
1894,1405,4067,Food,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/31/2025
1895,1068,2309,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,12/25/2025
1896,1311,3801,Travel,Success,iOS,Chennai,ICICI,52:09.0,None,12/6/2025
1897,1288,2136,Groceries,Success,iOS,Bangalore,Axis,52:09.0,None,2/2/2026
1898,1761,418,Travel,Failed,Android,Hyderabad,SBI,52:09.0,Insufficient Balance,2/2/2026
1899,1547,2854,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,12/10/2025
1900,1750,200,Shopping,Success,Android,Delhi,HDFC,52:09.0,None,2/10/2026
1901,1147,1184,Shopping,Success,iOS,Mumbai,SBI,52:09.0,None,1/2/2026
1902,1466,2834,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,2/11/2026
1903,1738,4214,Travel,Success,iOS,Bangalore,ICICI,52:09.0,None,1/26/2026
1904,1243,2396,Groceries,Success,Android,Chennai,SBI,52:09.0,None,2/5/2026
1905,1490,4947,Electronics,Success,iOS,Mumbai,ICICI,52:09.0,None,1/28/2026
